year_quarter,suburb,complaint,animal,animal_count,country,lon,lat,colour,complaint_colour
2013-10-01,Wulguru,Enclosure,Dog,5,Australia,146.811438,-19.3253087,#7a93d6,#479e4a
2013-10-01,Wulguru,Noise,Dog,2,Australia,146.811438,-19.3253087,#7a93d6,#f5f52f
2013-10-01,Wulguru,Private Impound,Cat,2,Australia,146.811438,-19.3253087,#77ed5c,#772ff5
2013-10-01,Wulguru,Private Impound,Dog,7,Australia,146.811438,-19.3253087,#7a93d6,#772ff5
2013-10-01,Wulguru,Wandering,Dog,1,Australia,146.811438,-19.3253087,#7a93d6,#9dcf78
2013-10-01,Yabulu,Attack,Dog,2,Australia,146.5861765,-19.1834279,#7a93d6,#f00a21
2013-10-01,Yabulu,Enclosure,Dog,1,Australia,146.5861765,-19.1834279,#7a93d6,#479e4a
2014-01-01,Aitkenvale,Aggressive Animal,Dog,2,Australia,146.7721024,-19.3016138,#7a93d6,#f51d62
2014-01-01,Aitkenvale,Attack,Dog,5,Australia,146.7721024,-19.3016138,#7a93d6,#f00a21
2014-01-01,Aitkenvale,Enclosure,Dog,8,Australia,146.7721024,-19.3016138,#7a93d6,#479e4a
2014-01-01,Aitkenvale,Noise,Dog,10,Australia,146.7721024,-19.3016138,#7a93d6,#f5f52f
2014-01-01,Aitkenvale,Private Impound,Cat,10,Australia,146.7721024,-19.3016138,#77ed5c,#772ff5
2014-01-01,Aitkenvale,Private Impound,Dog,48,Australia,146.7721024,-19.3016138,#7a93d6,#772ff5
2014-01-01,Aitkenvale,Wandering,Cat,2,Australia,146.7721024,-19.3016138,#77ed5c,#9dcf78
2014-01-01,Aitkenvale,Wandering,Dog,4,Australia,146.7721024,-19.3016138,#7a93d6,#9dcf78
2014-01-01,Alice River,Aggressive Animal,Dog,2,Australia,146.6060919,-19.3320775,#7a93d6,#f51d62
2014-01-01,Alice River,Attack,Dog,3,Australia,146.6060919,-19.3320775,#7a93d6,#f00a21
2014-01-01,Alice River,Enclosure,Dog,2,Australia,146.6060919,-19.3320775,#7a93d6,#479e4a
2014-01-01,Alice River,Noise,Dog,2,Australia,146.6060919,-19.3320775,#7a93d6,#f5f52f
2014-01-01,Alice River,Private Impound,Dog,2,Australia,146.6060919,-19.3320775,#7a93d6,#772ff5
2014-01-01,Alligator Creek,Enclosure,Dog,3,Australia,146.945556,-19.423889,#7a93d6,#479e4a
2014-01-01,Alligator Creek,Noise,Dog,2,Australia,146.945556,-19.423889,#7a93d6,#f5f52f
2014-01-01,Annandale,Attack,Dog,1,Australia,151.1707,-33.8814,#7a93d6,#f00a21
2014-01-01,Annandale,Enclosure,Dog,2,Australia,151.1707,-33.8814,#7a93d6,#479e4a
2014-01-01,Annandale,Noise,Dog,4,Australia,151.1707,-33.8814,#7a93d6,#f5f52f
2014-01-01,Annandale,Private Impound,Dog,8,Australia,151.1707,-33.8814,#7a93d6,#772ff5
2014-01-01,Annandale,Wandering,Dog,2,Australia,151.1707,-33.8814,#7a93d6,#9dcf78
2014-01-01,Arcadia,Enclosure,Dog,1,Australia,151.04455,-33.62429,#7a93d6,#479e4a
2014-01-01,Balgal Beach,Aggressive Animal,Dog,2,Australia,146.413611,-19.023056,#7a93d6,#f51d62
2014-01-01,Balgal Beach,Attack,Dog,2,Australia,146.413611,-19.023056,#7a93d6,#f00a21
2014-01-01,Balgal Beach,Enclosure,Dog,1,Australia,146.413611,-19.023056,#7a93d6,#479e4a
2014-01-01,Balgal Beach,Private Impound,Dog,1,Australia,146.413611,-19.023056,#7a93d6,#772ff5
2014-01-01,Balgal Beach,Wandering,Dog,1,Australia,146.413611,-19.023056,#7a93d6,#9dcf78
2014-01-01,Belgian Gardens,Aggressive Animal,Dog,1,Australia,146.7931731,-19.2472068,#7a93d6,#f51d62
2014-01-01,Belgian Gardens,Attack,Dog,1,Australia,146.7931731,-19.2472068,#7a93d6,#f00a21
2014-01-01,Belgian Gardens,Noise,Dog,1,Australia,146.7931731,-19.2472068,#7a93d6,#f5f52f
2014-01-01,Belgian Gardens,Private Impound,Cat,1,Australia,146.7931731,-19.2472068,#77ed5c,#772ff5
2014-01-01,Belgian Gardens,Private Impound,Dog,6,Australia,146.7931731,-19.2472068,#7a93d6,#772ff5
2014-01-01,Black River,Aggressive Animal,Dog,1,Australia,146.619,-19.222,#7a93d6,#f51d62
2014-01-01,Black River,Attack,Dog,4,Australia,146.619,-19.222,#7a93d6,#f00a21
2014-01-01,Black River,Enclosure,Dog,4,Australia,146.619,-19.222,#7a93d6,#479e4a
2014-01-01,Black River,Noise,Dog,4,Australia,146.619,-19.222,#7a93d6,#f5f52f
2014-01-01,Black River,Private Impound,Dog,1,Australia,146.619,-19.222,#7a93d6,#772ff5
2014-01-01,Black River,Wandering,Dog,1,Australia,146.619,-19.222,#7a93d6,#9dcf78
2014-01-01,Bluewater,Aggressive Animal,Dog,1,Australia,146.5737122,-19.1696862,#7a93d6,#f51d62
2014-01-01,Bluewater,Enclosure,Dog,3,Australia,146.5737122,-19.1696862,#7a93d6,#479e4a
2014-01-01,Bluewater Park,Aggressive Animal,Dog,1,Australia,146.510833,-19.210833,#7a93d6,#f51d62
2014-01-01,Bluewater Park,Attack,Dog,1,Australia,146.510833,-19.210833,#7a93d6,#f00a21
2014-01-01,Bluewater Park,Enclosure,Dog,1,Australia,146.510833,-19.210833,#7a93d6,#479e4a
2014-01-01,Bluewater Park,Noise,Dog,1,Australia,146.510833,-19.210833,#7a93d6,#f5f52f
2014-01-01,Bluewater Park,Private Impound,Dog,2,Australia,146.510833,-19.210833,#7a93d6,#772ff5
2014-01-01,Bohle Plains,Aggressive Animal,Dog,1,Australia,146.6896533,-19.3141354,#7a93d6,#f51d62
2014-01-01,Bohle Plains,Enclosure,Dog,1,Australia,146.6896533,-19.3141354,#7a93d6,#479e4a
2014-01-01,Bohle Plains,Noise,Dog,5,Australia,146.6896533,-19.3141354,#7a93d6,#f5f52f
2014-01-01,Bohle Plains,Private Impound,Dog,4,Australia,146.6896533,-19.3141354,#7a93d6,#772ff5
2014-01-01,Bohle Plains,Wandering,Cat,1,Australia,146.6896533,-19.3141354,#77ed5c,#9dcf78
2014-01-01,Brookhill,Private Impound,Dog,1,Australia,146.852898,-19.4114651,#7a93d6,#772ff5
2014-01-01,Burdell,Aggressive Animal,Dog,1,Australia,146.7018998,-19.2481421,#7a93d6,#f51d62
2014-01-01,Burdell,Attack,Dog,4,Australia,146.7018998,-19.2481421,#7a93d6,#f00a21
2014-01-01,Burdell,Enclosure,Dog,2,Australia,146.7018998,-19.2481421,#7a93d6,#479e4a
2014-01-01,Burdell,Noise,Dog,10,Australia,146.7018998,-19.2481421,#7a93d6,#f5f52f
2014-01-01,Burdell,Private Impound,Cat,1,Australia,146.7018998,-19.2481421,#77ed5c,#772ff5
2014-01-01,Burdell,Private Impound,Dog,12,Australia,146.7018998,-19.2481421,#7a93d6,#772ff5
2014-01-01,Burdell,Wandering,Cat,1,Australia,146.7018998,-19.2481421,#77ed5c,#9dcf78
2014-01-01,Burdell,Wandering,Dog,1,Australia,146.7018998,-19.2481421,#7a93d6,#9dcf78
2014-01-01,Bushland Beach,Aggressive Animal,Dog,4,Australia,146.6794456,-19.2018468,#7a93d6,#f51d62
2014-01-01,Bushland Beach,Attack,Dog,4,Australia,146.6794456,-19.2018468,#7a93d6,#f00a21
2014-01-01,Bushland Beach,Enclosure,Dog,2,Australia,146.6794456,-19.2018468,#7a93d6,#479e4a
2014-01-01,Bushland Beach,Noise,Dog,5,Australia,146.6794456,-19.2018468,#7a93d6,#f5f52f
2014-01-01,Bushland Beach,Private Impound,Dog,8,Australia,146.6794456,-19.2018468,#7a93d6,#772ff5
2014-01-01,Bushland Beach,Wandering,Dog,4,Australia,146.6794456,-19.2018468,#7a93d6,#9dcf78
2014-01-01,Cape Cleveland,Attack,Dog,1,Australia,147.0301409,-19.3538555,#7a93d6,#f00a21
2014-01-01,Castle Hill,Attack,Dog,1,Australia,151.0042006,-33.7311837,#7a93d6,#f00a21
2014-01-01,Castle Hill,Wandering,Dog,1,Australia,151.0042006,-33.7311837,#7a93d6,#9dcf78
2014-01-01,Cluden,Attack,Dog,1,Australia,146.833333,-19.316667,#7a93d6,#f00a21
2014-01-01,Condon,Aggressive Animal,Dog,3,Australia,146.723611,-19.331944,#7a93d6,#f51d62
2014-01-01,Condon,Attack,Dog,4,Australia,146.723611,-19.331944,#7a93d6,#f00a21
2014-01-01,Condon,Enclosure,Dog,9,Australia,146.723611,-19.331944,#7a93d6,#479e4a
2014-01-01,Condon,Noise,Dog,10,Australia,146.723611,-19.331944,#7a93d6,#f5f52f
2014-01-01,Condon,Private Impound,Cat,3,Australia,146.723611,-19.331944,#77ed5c,#772ff5
2014-01-01,Condon,Private Impound,Dog,15,Australia,146.723611,-19.331944,#7a93d6,#772ff5
2014-01-01,Condon,Wandering,Dog,9,Australia,146.723611,-19.331944,#7a93d6,#9dcf78
2014-01-01,Cranbrook,Aggressive Animal,Dog,12,Australia,117.4909161,-34.2441955,#7a93d6,#f51d62
2014-01-01,Cranbrook,Attack,Dog,4,Australia,117.4909161,-34.2441955,#7a93d6,#f00a21
2014-01-01,Cranbrook,Enclosure,Dog,13,Australia,117.4909161,-34.2441955,#7a93d6,#479e4a
2014-01-01,Cranbrook,Noise,Dog,8,Australia,117.4909161,-34.2441955,#7a93d6,#f5f52f
2014-01-01,Cranbrook,Private Impound,Cat,2,Australia,117.4909161,-34.2441955,#77ed5c,#772ff5
2014-01-01,Cranbrook,Private Impound,Dog,11,Australia,117.4909161,-34.2441955,#7a93d6,#772ff5
2014-01-01,Cranbrook,Wandering,Dog,1,Australia,117.4909161,-34.2441955,#7a93d6,#9dcf78
2014-01-01,Cungulla,Attack,Dog,1,Australia,147.1097746,-19.4069206,#7a93d6,#f00a21
2014-01-01,Cungulla,Enclosure,Dog,1,Australia,147.1097746,-19.4069206,#7a93d6,#479e4a
2014-01-01,Currajong,Aggressive Animal,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#f51d62
2014-01-01,Currajong,Attack,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#f00a21
2014-01-01,Currajong,Enclosure,Dog,3,Australia,146.7775,-19.276944,#7a93d6,#479e4a
2014-01-01,Currajong,Noise,Dog,4,Australia,146.7775,-19.276944,#7a93d6,#f5f52f
2014-01-01,Currajong,Private Impound,Cat,1,Australia,146.7775,-19.276944,#77ed5c,#772ff5
2014-01-01,Currajong,Private Impound,Dog,8,Australia,146.7775,-19.276944,#7a93d6,#772ff5
2014-01-01,Currajong,Wandering,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#9dcf78
2014-01-01,Deeragun,Aggressive Animal,Dog,9,Australia,146.666667,-19.25,#7a93d6,#f51d62
2014-01-01,Deeragun,Attack,Dog,5,Australia,146.666667,-19.25,#7a93d6,#f00a21
2014-01-01,Deeragun,Enclosure,Dog,13,Australia,146.666667,-19.25,#7a93d6,#479e4a
2014-01-01,Deeragun,Noise,Dog,13,Australia,146.666667,-19.25,#7a93d6,#f5f52f
2014-01-01,Deeragun,Private Impound,Cat,3,Australia,146.666667,-19.25,#77ed5c,#772ff5
2014-01-01,Deeragun,Private Impound,Dog,29,Australia,146.666667,-19.25,#7a93d6,#772ff5
2014-01-01,Deeragun,Wandering,Cat,1,Australia,146.666667,-19.25,#77ed5c,#9dcf78
2014-01-01,Deeragun,Wandering,Dog,1,Australia,146.666667,-19.25,#7a93d6,#9dcf78
2014-01-01,Douglas,Aggressive Animal,Dog,1,Australia,145.6689636,-16.1962788,#7a93d6,#f51d62
2014-01-01,Douglas,Attack,Dog,2,Australia,145.6689636,-16.1962788,#7a93d6,#f00a21
2014-01-01,Douglas,Enclosure,Dog,3,Australia,145.6689636,-16.1962788,#7a93d6,#479e4a
2014-01-01,Douglas,Noise,Dog,4,Australia,145.6689636,-16.1962788,#7a93d6,#f5f52f
2014-01-01,Douglas,Private Impound,Cat,5,Australia,145.6689636,-16.1962788,#77ed5c,#772ff5
2014-01-01,Douglas,Private Impound,Dog,43,Australia,145.6689636,-16.1962788,#7a93d6,#772ff5
2014-01-01,Douglas,Wandering,Dog,2,Australia,145.6689636,-16.1962788,#7a93d6,#9dcf78
2014-01-01,Garbutt,Aggressive Animal,Dog,1,Australia,146.766667,-19.266667,#7a93d6,#f51d62
2014-01-01,Garbutt,Attack,Dog,6,Australia,146.766667,-19.266667,#7a93d6,#f00a21
2014-01-01,Garbutt,Enclosure,Dog,6,Australia,146.766667,-19.266667,#7a93d6,#479e4a
2014-01-01,Garbutt,Noise,Dog,8,Australia,146.766667,-19.266667,#7a93d6,#f5f52f
2014-01-01,Garbutt,Private Impound,Cat,4,Australia,146.766667,-19.266667,#77ed5c,#772ff5
2014-01-01,Garbutt,Private Impound,Dog,7,Australia,146.766667,-19.266667,#7a93d6,#772ff5
2014-01-01,Garbutt,Wandering,Dog,5,Australia,146.766667,-19.266667,#7a93d6,#9dcf78
2014-01-01,Gulliver,Aggressive Animal,Dog,4,Australia,146.7715,-19.282,#7a93d6,#f51d62
2014-01-01,Gulliver,Attack,Dog,2,Australia,146.7715,-19.282,#7a93d6,#f00a21
2014-01-01,Gulliver,Enclosure,Dog,8,Australia,146.7715,-19.282,#7a93d6,#479e4a
2014-01-01,Gulliver,Noise,Dog,1,Australia,146.7715,-19.282,#7a93d6,#f5f52f
2014-01-01,Gulliver,Private Impound,Cat,1,Australia,146.7715,-19.282,#77ed5c,#772ff5
2014-01-01,Gulliver,Private Impound,Dog,5,Australia,146.7715,-19.282,#7a93d6,#772ff5
2014-01-01,Gulliver,Wandering,Dog,2,Australia,146.7715,-19.282,#7a93d6,#9dcf78
2014-01-01,Gumlow,Private Impound,Dog,1,Australia,146.6850587,-19.354204,#7a93d6,#772ff5
2014-01-01,Heatley,Aggressive Animal,Dog,4,Australia,146.7552492,-19.2877339,#7a93d6,#f51d62
2014-01-01,Heatley,Attack,Dog,3,Australia,146.7552492,-19.2877339,#7a93d6,#f00a21
2014-01-01,Heatley,Enclosure,Dog,10,Australia,146.7552492,-19.2877339,#7a93d6,#479e4a
2014-01-01,Heatley,Noise,Dog,4,Australia,146.7552492,-19.2877339,#7a93d6,#f5f52f
2014-01-01,Heatley,Private Impound,Cat,3,Australia,146.7552492,-19.2877339,#77ed5c,#772ff5
2014-01-01,Heatley,Private Impound,Dog,11,Australia,146.7552492,-19.2877339,#7a93d6,#772ff5
2014-01-01,Heatley,Wandering,Dog,2,Australia,146.7552492,-19.2877339,#7a93d6,#9dcf78
2014-01-01,Hermit Park,Enclosure,Dog,3,Australia,146.8,-19.283333,#7a93d6,#479e4a
2014-01-01,Hermit Park,Noise,Dog,1,Australia,146.8,-19.283333,#7a93d6,#f5f52f
2014-01-01,Hermit Park,Private Impound,Cat,4,Australia,146.8,-19.283333,#77ed5c,#772ff5
2014-01-01,Hermit Park,Private Impound,Dog,6,Australia,146.8,-19.283333,#7a93d6,#772ff5
2014-01-01,Hermit Park,Wandering,Cat,2,Australia,146.8,-19.283333,#77ed5c,#9dcf78
2014-01-01,Horseshoe Bay,Attack,Dog,1,Australia,146.85,-19.133333,#7a93d6,#f00a21
2014-01-01,Horseshoe Bay,Enclosure,Dog,1,Australia,146.85,-19.133333,#7a93d6,#479e4a
2014-01-01,Horseshoe Bay,Noise,Dog,1,Australia,146.85,-19.133333,#7a93d6,#f5f52f
2014-01-01,Horseshoe Bay,Private Impound,Dog,1,Australia,146.85,-19.133333,#7a93d6,#772ff5
2014-01-01,Hyde Park,Attack,Dog,2,Australia,-116.3541826,33.7408984,#7a93d6,#f00a21
2014-01-01,Hyde Park,Enclosure,Dog,2,Australia,-116.3541826,33.7408984,#7a93d6,#479e4a
2014-01-01,Hyde Park,Private Impound,Cat,4,Australia,-116.3541826,33.7408984,#77ed5c,#772ff5
2014-01-01,Hyde Park,Private Impound,Dog,11,Australia,-116.3541826,33.7408984,#7a93d6,#772ff5
2014-01-01,Hyde Park,Wandering,Dog,1,Australia,-116.3541826,33.7408984,#7a93d6,#9dcf78
2014-01-01,Idalia,Aggressive Animal,Dog,1,Australia,146.816667,-19.3,#7a93d6,#f51d62
2014-01-01,Idalia,Noise,Dog,2,Australia,146.816667,-19.3,#7a93d6,#f5f52f
2014-01-01,Idalia,Private Impound,Dog,4,Australia,146.816667,-19.3,#7a93d6,#772ff5
2014-01-01,Idalia,Wandering,Dog,3,Australia,146.816667,-19.3,#7a93d6,#9dcf78
2014-01-01,Jensen,Aggressive Animal,Dog,1,Australia,146.640833,-19.257222,#7a93d6,#f51d62
2014-01-01,Jensen,Attack,Dog,1,Australia,146.640833,-19.257222,#7a93d6,#f00a21
2014-01-01,Jensen,Enclosure,Dog,2,Australia,146.640833,-19.257222,#7a93d6,#479e4a
2014-01-01,Jensen,Noise,Dog,1,Australia,146.640833,-19.257222,#7a93d6,#f5f52f
2014-01-01,Jensen,Private Impound,Dog,3,Australia,146.640833,-19.257222,#7a93d6,#772ff5
2014-01-01,Jensen,Wandering,Dog,1,Australia,146.640833,-19.257222,#7a93d6,#9dcf78
2014-01-01,Kelso,Aggressive Animal,Dog,25,Australia,149.605833,-33.418889,#7a93d6,#f51d62
2014-01-01,Kelso,Attack,Dog,13,Australia,149.605833,-33.418889,#7a93d6,#f00a21
2014-01-01,Kelso,Enclosure,Dog,20,Australia,149.605833,-33.418889,#7a93d6,#479e4a
2014-01-01,Kelso,Noise,Dog,12,Australia,149.605833,-33.418889,#7a93d6,#f5f52f
2014-01-01,Kelso,Private Impound,Cat,6,Australia,149.605833,-33.418889,#77ed5c,#772ff5
2014-01-01,Kelso,Private Impound,Dog,37,Australia,149.605833,-33.418889,#7a93d6,#772ff5
2014-01-01,Kelso,Wandering,Dog,2,Australia,149.605833,-33.418889,#7a93d6,#9dcf78
2014-01-01,Kirwan,Aggressive Animal,Dog,7,Australia,146.7355907,-19.2967566,#7a93d6,#f51d62
2014-01-01,Kirwan,Attack,Dog,9,Australia,146.7355907,-19.2967566,#7a93d6,#f00a21
2014-01-01,Kirwan,Enclosure,Dog,12,Australia,146.7355907,-19.2967566,#7a93d6,#479e4a
2014-01-01,Kirwan,Noise,Dog,17,Australia,146.7355907,-19.2967566,#7a93d6,#f5f52f
2014-01-01,Kirwan,Private Impound,Cat,4,Australia,146.7355907,-19.2967566,#77ed5c,#772ff5
2014-01-01,Kirwan,Private Impound,Dog,35,Australia,146.7355907,-19.2967566,#7a93d6,#772ff5
2014-01-01,Kirwan,Wandering,Dog,5,Australia,146.7355907,-19.2967566,#7a93d6,#9dcf78
2014-01-01,Mount Louisa,Aggressive Animal,Dog,6,Australia,146.7355907,-19.2758906,#7a93d6,#f51d62
2014-01-01,Mount Louisa,Attack,Dog,6,Australia,146.7355907,-19.2758906,#7a93d6,#f00a21
2014-01-01,Mount Louisa,Enclosure,Dog,14,Australia,146.7355907,-19.2758906,#7a93d6,#479e4a
2014-01-01,Mount Louisa,Noise,Dog,13,Australia,146.7355907,-19.2758906,#7a93d6,#f5f52f
2014-01-01,Mount Louisa,Private Impound,Cat,1,Australia,146.7355907,-19.2758906,#77ed5c,#772ff5
2014-01-01,Mount Louisa,Private Impound,Dog,12,Australia,146.7355907,-19.2758906,#7a93d6,#772ff5
2014-01-01,Mount Louisa,Wandering,Cat,1,Australia,146.7355907,-19.2758906,#77ed5c,#9dcf78
2014-01-01,Mount Louisa,Wandering,Dog,4,Australia,146.7355907,-19.2758906,#7a93d6,#9dcf78
2014-01-01,Mount Low,Aggressive Animal,Dog,1,Australia,146.6794456,-19.2226979,#7a93d6,#f51d62
2014-01-01,Mount Low,Attack,Dog,2,Australia,146.6794456,-19.2226979,#7a93d6,#f00a21
2014-01-01,Mount Low,Enclosure,Dog,2,Australia,146.6794456,-19.2226979,#7a93d6,#479e4a
2014-01-01,Mount Low,Noise,Dog,6,Australia,146.6794456,-19.2226979,#7a93d6,#f5f52f
2014-01-01,Mount Low,Private Impound,Cat,1,Australia,146.6794456,-19.2226979,#77ed5c,#772ff5
2014-01-01,Mount Low,Private Impound,Dog,2,Australia,146.6794456,-19.2226979,#7a93d6,#772ff5
2014-01-01,Mount Low,Wandering,Dog,3,Australia,146.6794456,-19.2226979,#7a93d6,#9dcf78
2014-01-01,Mundingburra,Aggressive Animal,Dog,2,Australia,146.783333,-19.3,#7a93d6,#f51d62
2014-01-01,Mundingburra,Attack,Dog,3,Australia,146.783333,-19.3,#7a93d6,#f00a21
2014-01-01,Mundingburra,Enclosure,Dog,3,Australia,146.783333,-19.3,#7a93d6,#479e4a
2014-01-01,Mundingburra,Noise,Dog,3,Australia,146.783333,-19.3,#7a93d6,#f5f52f
2014-01-01,Mundingburra,Private Impound,Dog,4,Australia,146.783333,-19.3,#7a93d6,#772ff5
2014-01-01,Mundingburra,Wandering,Dog,1,Australia,146.783333,-19.3,#7a93d6,#9dcf78
2014-01-01,Mysterton,Attack,Dog,1,Australia,146.7931731,-19.2863466,#7a93d6,#f00a21
2014-01-01,Mysterton,Private Impound,Cat,1,Australia,146.7931731,-19.2863466,#77ed5c,#772ff5
2014-01-01,Mysterton,Private Impound,Dog,3,Australia,146.7931731,-19.2863466,#7a93d6,#772ff5
2014-01-01,Mysterton,Wandering,Cat,1,Australia,146.7931731,-19.2863466,#77ed5c,#9dcf78
2014-01-01,Nelly Bay,Private Impound,Dog,1,Australia,146.8451668,-19.1546995,#7a93d6,#772ff5
2014-01-01,Nome,Aggressive Animal,Dog,1,Australia,146.9548653,-19.3676125,#7a93d6,#f51d62
2014-01-01,Nome,Attack,Dog,1,Australia,146.9548653,-19.3676125,#7a93d6,#f00a21
2014-01-01,Nome,Enclosure,Dog,2,Australia,146.9548653,-19.3676125,#7a93d6,#479e4a
2014-01-01,North Ward,Aggressive Animal,Dog,1,Australia,146.816667,-19.25,#7a93d6,#f51d62
2014-01-01,North Ward,Attack,Dog,1,Australia,146.816667,-19.25,#7a93d6,#f00a21
2014-01-01,North Ward,Enclosure,Dog,2,Australia,146.816667,-19.25,#7a93d6,#479e4a
2014-01-01,North Ward,Noise,Dog,5,Australia,146.816667,-19.25,#7a93d6,#f5f52f
2014-01-01,North Ward,Private Impound,Dog,5,Australia,146.816667,-19.25,#7a93d6,#772ff5
2014-01-01,North Ward,Wandering,Cat,1,Australia,146.816667,-19.25,#77ed5c,#9dcf78
2014-01-01,Oak Valley,Aggressive Animal,Dog,1,Australia,130.739514,-29.4004345,#7a93d6,#f51d62
2014-01-01,Oonoonba,Enclosure,Dog,1,Australia,146.823056,-19.299722,#7a93d6,#479e4a
2014-01-01,Pimlico,Aggressive Animal,Dog,1,Australia,146.7875538,-19.2851998,#7a93d6,#f51d62
2014-01-01,Pimlico,Attack,Dog,1,Australia,146.7875538,-19.2851998,#7a93d6,#f00a21
2014-01-01,Pimlico,Enclosure,Dog,6,Australia,146.7875538,-19.2851998,#7a93d6,#479e4a
2014-01-01,Pimlico,Noise,Dog,7,Australia,146.7875538,-19.2851998,#7a93d6,#f5f52f
2014-01-01,Pimlico,Private Impound,Dog,5,Australia,146.7875538,-19.2851998,#7a93d6,#772ff5
2014-01-01,Railway Estate,Aggressive Animal,Dog,3,Australia,146.816667,-19.283333,#7a93d6,#f51d62
2014-01-01,Railway Estate,Attack,Dog,5,Australia,146.816667,-19.283333,#7a93d6,#f00a21
2014-01-01,Railway Estate,Enclosure,Dog,3,Australia,146.816667,-19.283333,#7a93d6,#479e4a
2014-01-01,Railway Estate,Noise,Dog,7,Australia,146.816667,-19.283333,#7a93d6,#f5f52f
2014-01-01,Railway Estate,Private Impound,Cat,1,Australia,146.816667,-19.283333,#77ed5c,#772ff5
2014-01-01,Railway Estate,Private Impound,Dog,15,Australia,146.816667,-19.283333,#7a93d6,#772ff5
2014-01-01,Railway Estate,Wandering,Dog,1,Australia,146.816667,-19.283333,#7a93d6,#9dcf78
2014-01-01,Rangewood,Aggressive Animal,Dog,1,Australia,146.6381278,-19.3108179,#7a93d6,#f51d62
2014-01-01,Rangewood,Enclosure,Dog,1,Australia,146.6381278,-19.3108179,#7a93d6,#479e4a
2014-01-01,Rangewood,Private Impound,Dog,1,Australia,146.6381278,-19.3108179,#7a93d6,#772ff5
2014-01-01,Rasmussen,Aggressive Animal,Dog,9,Australia,146.716389,-19.349722,#7a93d6,#f51d62
2014-01-01,Rasmussen,Attack,Dog,9,Australia,146.716389,-19.349722,#7a93d6,#f00a21
2014-01-01,Rasmussen,Enclosure,Dog,12,Australia,146.716389,-19.349722,#7a93d6,#479e4a
2014-01-01,Rasmussen,Noise,Dog,6,Australia,146.716389,-19.349722,#7a93d6,#f5f52f
2014-01-01,Rasmussen,Private Impound,Cat,1,Australia,146.716389,-19.349722,#77ed5c,#772ff5
2014-01-01,Rasmussen,Private Impound,Dog,8,Australia,146.716389,-19.349722,#7a93d6,#772ff5
2014-01-01,Rasmussen,Wandering,Dog,5,Australia,146.716389,-19.349722,#7a93d6,#9dcf78
2014-01-01,Rosslea,Aggressive Animal,Dog,1,Australia,146.8016026,-19.2985054,#7a93d6,#f51d62
2014-01-01,Rosslea,Enclosure,Dog,1,Australia,146.8016026,-19.2985054,#7a93d6,#479e4a
2014-01-01,Rosslea,Private Impound,Cat,4,Australia,146.8016026,-19.2985054,#77ed5c,#772ff5
2014-01-01,Rosslea,Private Impound,Dog,8,Australia,146.8016026,-19.2985054,#7a93d6,#772ff5
2014-01-01,Rowes Bay,Wandering,Dog,1,Australia,146.783333,-19.25,#7a93d6,#9dcf78
2014-01-01,Saunders Beach,Private Impound,Dog,1,Australia,146.604167,-19.156389,#7a93d6,#772ff5
2014-01-01,Shaw,Wandering,Dog,2,Australia,150.773315,-33.7545424,#7a93d6,#9dcf78
2014-01-01,South Townsville,Attack,Dog,1,Australia,146.833333,-19.266667,#7a93d6,#f00a21
2014-01-01,South Townsville,Enclosure,Dog,2,Australia,146.833333,-19.266667,#7a93d6,#479e4a
2014-01-01,South Townsville,Noise,Dog,3,Australia,146.833333,-19.266667,#7a93d6,#f5f52f
2014-01-01,South Townsville,Private Impound,Dog,3,Australia,146.833333,-19.266667,#7a93d6,#772ff5
2014-01-01,Stuart,Private Impound,Dog,2,Australia,133.4222369,-22.273426,#7a93d6,#772ff5
2014-01-01,Stuart,Wandering,Dog,1,Australia,133.4222369,-22.273426,#7a93d6,#9dcf78
2014-01-01,Thuringowa Central,Aggressive Animal,Dog,11,Australia,146.733333,-19.316667,#7a93d6,#f51d62
2014-01-01,Thuringowa Central,Attack,Dog,4,Australia,146.733333,-19.316667,#7a93d6,#f00a21
2014-01-01,Thuringowa Central,Enclosure,Dog,5,Australia,146.733333,-19.316667,#7a93d6,#479e4a
2014-01-01,Thuringowa Central,Noise,Dog,2,Australia,146.733333,-19.316667,#7a93d6,#f5f52f
2014-01-01,Thuringowa Central,Private Impound,Cat,1,Australia,146.733333,-19.316667,#77ed5c,#772ff5
2014-01-01,Thuringowa Central,Private Impound,Dog,23,Australia,146.733333,-19.316667,#7a93d6,#772ff5
2014-01-01,Thuringowa Central,Wandering,Dog,4,Australia,146.733333,-19.316667,#7a93d6,#9dcf78
2014-01-01,Toolakea,Private Impound,Dog,2,Australia,146.582222,-19.146111,#7a93d6,#772ff5
2014-01-01,Toomulla,Enclosure,Dog,1,Australia,146.4621919,-19.0806227,#7a93d6,#479e4a
2014-01-01,Townsville City,Attack,Dog,1,Australia,146.8169483,-19.2589635,#7a93d6,#f00a21
2014-01-01,Townsville City,Private Impound,Dog,2,Australia,146.8169483,-19.2589635,#7a93d6,#772ff5
